Employee_ID,Gender,Age,Education_Level,Relationship_Status,Hometown,Unit,Decision_skill_possess,Time_of_service,Time_since_Salary_Increment,Distance_from_Home,Travel_Rate,Workload_Index,Pay_Scale,Compensation_and_Benefits,Post_Level,Growth_Rate,VAR2,VAR3,VAR4,Yearly_Trainings,Weekly_Over_Time,Work_Life_Balance,Attrition_rate,,,,,
EID_4700,M,32,4,Married,Springfield,Logistics,Analytical,3,3,28,1,4,8,type3,3,2,1.6081,0.7075,2,4,5,3,0.193,,,,,
EID_14401,M,27,3,Married,Washington,Marketing,Behavioral,5,3,66,1,2,5,type2,2,3,,-0.4537,1,3,8,3,0.0381,,,,,
EID_19971,M,56,3,Married,Franklin,Operarions,Directive,22,3,24,0,5,7,type3,3,3,,-0.4537,2,3,7,4,0.094,,,,,
EID_10684,F,25,2,Single,Franklin,R&D,Behavioral,2,4,64,0,4,3,type2,1,3,-0.1048,-1.615,2,2,8,2,0.0371,,,,,
EID_21512,F,36,3,Single,Franklin,IT,Conceptual,9,1,65,1,2,8,type3,3,3,0.7516,-0.4537,2,2,8,4,0.0127,,,,,
EID_16722,F,27,2,Married,Lebanon,R&D,Behavioral,4,4,31,1,5,4,type2,4,3,0.7516,-0.4537,2,3,6,3,0.4445,,,,,
EID_16012,F,64,3,Single,Washington,Purchasing,Behavioral,30,2,72,2,1,7,type3,1,3,1.6081,0.7075,2,2,6,3,0.2106,,,,,
EID_19093,F,25,3,Single,Lebanon,Quality,Analytical,6,2,29,0,5,8,type3,4,3,-0.1048,1.8688,3,2,7,5,0.1056,,,,,
EID_25636,M,44,3,Married,Washington,Purchasing,Behavioral,14,4,69,1,5,3,type3,4,4,-0.1048,0.7075,2,2,7,3,0.1425,,,,,
EID_10567,F,26,2,Married,Springfield,Operarions,Conceptual,4,4,72,1,4,4,type2,3,3,-0.1048,-0.4537,2,2,8,4,0.115,,,,,
EID_11601,M,46,4,Single,Lebanon,IT,Behavioral,12,4,41,0,2,6,type2,2,3,0.7516,0.7075,1,3,7,3,0.1474,,,,,
EID_25697,M,19,3,Married,Springfield,Marketing,Behavioral,0,0,23,1,5,6,type2,4,5,1.6081,-0.4537,,4,6,2,0.0591,,,,,
EID_22131,F,32,1,Married,Lebanon,Security,Directive,6,3,43,1,3,8,type2,2,4,0.7516,-0.4537,2,4,8,3,0.1269,,,,,
EID_8511,M,28,3,Married,Lebanon,Quality,Behavioral,4,3,52,2,2,7,type3,2,4,0.7516,-0.4537,2,2,5,2,0.1509,,,,,
EID_18114,M,26,3,Single,Lebanon,Logistics,Analytical,3,3,71,1,3,8,type2,3,3,0.7516,0.7075,2,4,7,3,0.8402,,,,,
EID_12784,F,54,3,Married,Clinton,Purchasing,Behavioral,21,2,68,1,3,1,type3,2,4,0.7516,-1.615,2,3,5,3,0.0422,,,,,
EID_12820,M,22,3,Married,Clinton,Logistics,Directive,3,2,45,2,2,8,type3,1,3,-0.1048,-0.4537,2,5,7,5,0.2803,,,,,
EID_4512,M,35,5,Single,Clinton,Logistics,Analytical,13,1,37,1,2,8,type3,3,3,-0.9612,-0.4537,2,4,9,3,0.1379,,,,,
EID_5837,F,22,3,Married,Lebanon,Operarions,Analytical,3,3,59,1,2,3,type3,3,3,0.7516,-0.4537,3,4,8,3,0.1687,,,,,
EID_12564,M,43,4,Married,Washington,Sales,Directive,11,3,69,1,1,9,type3,4,3,-0.1048,1.8688,2,4,6,3,0.1627,,,,,
EID_16737,M,52,3,Married,Lebanon,Purchasing,Conceptual,20,1,35,1,1,6,type2,1,3,-0.9612,0.7075,2,1,8,3,0.0249,,,,,
EID_25986,F,58,3,Married,Franklin,Logistics,Conceptual,28,2,30,1,2,5,type2,3,1,0.7516,0.7075,2,3,5,3,0.1512,,,,,
EID_8729,M,22,4,Married,Springfield,Operarions,Conceptual,3,2,59,2,3,9,type3,2,3,0.7516,-1.615,2,1,6,4,0.8558,,,,,
EID_4386,F,50,2,Single,Springfield,Marketing,Directive,20,4,54,1,4,8,type2,2,3,-0.9612,-0.4537,1,1,6,3,0.0991,,,,,
EID_5223,F,22,2,Married,Springfield,R&D,Analytical,3,3,45,2,4,6,type2,3,3,-0.1048,-0.4537,2,4,8,3,0.059,,,,,
EID_1494,F,25,4,Married,Springfield,Production,Conceptual,6,4,37,0,5,3,type2,2,4,-0.9612,-2.7762,2,3,8,4,0.0462,,,,,
EID_22699,F,55,3,Married,Franklin,Logistics,Conceptual,32,1,66,1,2,7,type2,3,3,0.7516,0.7075,1,4,8,3,0.1486,,,,,
EID_1083,F,55,4,Married,Lebanon,IT,Conceptual,29,4,38,0,3,8,type2,3,3,0.7516,1.8688,2,3,8,5,0.145,,,,,
EID_1329,F,44,2,Married,Clinton,Operarions,Analytical,17,1,33,0,3,8,type2,1,3,0.7516,-0.4537,2,2,7,3,0.014,,,,,
EID_3550,F,27,1,Married,Washington,Quality,Behavioral,5,4,60,1,2,6,type2,2,3,0.7516,0.7075,2,1,8,3,0.0597,,,,,
EID_18845,M,40,3,Single,Springfield,Logistics,Analytical,15,2,68,0,2,9,type3,3,4,,-0.4537,2,2,7,3,0.213,,,,,
EID_17946,F,60,3,Single,Lebanon,Purchasing,Analytical,36,1,21,1,4,7,type2,2,3,-0.1048,-0.4537,2,1,5,2,0.04,,,,,
EID_1712,F,28,5,Married,Franklin,IT,Directive,4,2,36,2,2,2,type3,1,3,0.7516,-0.4537,2,3,8,3,0.1974,,,,,
EID_12024,M,52,1,Single,Washington,Operarions,Behavioral,15,4,43,0,2,8,type2,3,4,0.7516,-0.4537,2,2,5,3,0.0502,,,,,
EID_2974,F,23,4,Married,Springfield,Production,Conceptual,4,4,49,1,3,3,type2,3,2,-1.8176,-1.615,2,3,5,1,0.0072,,,,,
EID_12806,F,22,3,Single,Franklin,Purchasing,Analytical,3,1,60,1,3,5,type2,3,2,-1.8176,0.7075,,2,6,3,0.0459,,,,,
EID_10396,F,65,1,Married,Lebanon,IT,Conceptual,39,3,57,0,2,8,type2,2,3,0.7516,0.7075,2,4,6,3,0.4912,,,,,
EID_3998,M,46,3,Married,Lebanon,Logistics,Conceptual,12,3,55,1,3,3,type2,4,3,,0.7075,2,3,9,3,0.1973,,,,,
EID_22451,M,49,4,Married,Springfield,R&D,Behavioral,23,3,74,1,2,6,type2,2,3,-0.1048,-0.4537,2,3,5,5,0.1434,,,,,
EID_12242,F,27,5,Married,Springfield,Logistics,Conceptual,4,1,30,1,3,9,type2,1,3,0.7516,0.7075,2,3,8,1,0.0895,,,,,
EID_18599,F,45,3,Married,Springfield,Production,Directive,17,2,25,1,4,6,type2,3,3,0.7516,-0.4537,2,3,5,4,0.0427,,,,,
EID_9423,F,65,3,Single,Lebanon,Purchasing,Directive,33,4,54,1,2,8,type2,3,4,-1.8176,0.7075,2,2,8,5,0.1017,,,,,
EID_25347,M,39,1,Single,Franklin,IT,Directive,18,1,38,1,5,5,type2,1,2,,0.7075,1,2,6,3,0.2523,,,,,
EID_20183,F,62,4,Married,Franklin,Logistics,Conceptual,32,4,69,1,3,7,type2,2,3,0.7516,-0.4537,2,3,5,3,0.6403,,,,,
EID_18079,F,52,4,Married,Lebanon,IT,Directive,15,1,37,1,2,10,type4,3,4,-1.8176,-0.4537,,2,7,1,0.102,,,,,
EID_10059,F,45,3,Married,Lebanon,Logistics,Conceptual,15,2,63,1,2,8,type3,3,3,0.7516,0.7075,1,4,8,2,0.0148,,,,,
EID_1322,M,41,3,Married,Clinton,IT,Conceptual,13,3,49,2,4,5,type3,1,5,-0.9612,0.7075,2,2,6,3,0.1739,,,,,
EID_18109,M,28,4,Married,Washington,Purchasing,Behavioral,5,1,31,1,4,6,type2,4,3,-1.8176,-0.4537,2,3,5,3,0.1282,,,,,
EID_7325,F,19,4,Married,Lebanon,Operarions,Conceptual,0,0,35,0,3,8,type3,3,3,,0.7075,2,3,7,5,0.1171,,,,,
EID_6000,M,37,4,Married,Franklin,IT,Behavioral,12,2,74,0,1,9,type3,1,3,-0.1048,1.8688,2,3,8,5,0.2841,,,,,
EID_10760,M,30,3,Single,Lebanon,Operarions,Behavioral,7,2,25,0,2,2,type3,4,1,-0.1048,-0.4537,,3,7,4,0.4083,,,,,
EID_24380,M,59,2,Married,Clinton,Purchasing,Directive,20,2,57,0,3,9,type2,1,1,0.7516,-0.4537,2,3,9,1,0.3468,,,,,
EID_7070,M,29,3,Single,Franklin,Accounting and Finance,Analytical,3,2,36,1,5,5,type2,3,3,,-0.4537,2,3,7,5,0.0739,,,,,
EID_2796,M,37,4,Married,Washington,Logistics,Analytical,12,4,67,1,1,3,type2,1,3,0.7516,-1.615,,3,6,4,0.2427,,,,,
EID_18860,M,31,1,Single,Springfield,IT,Conceptual,4,1,51,1,3,9,type2,4,3,0.7516,0.7075,2,3,5,3,0.1983,,,,,
EID_13597,F,20,3,Married,Lebanon,Operarions,Conceptual,1,1,64,0,1,10,type2,1,3,-0.1048,1.8688,2,2,7,3,0.2149,,,,,
EID_6858,M,23,5,Single,Lebanon,Sales,Analytical,4,1,30,0,5,6,type3,3,4,0.7516,-2.7762,2,3,5,3,0.0041,,,,,
EID_14987,M,25,4,Married,Washington,Sales,Behavioral,6,2,26,0,3,4,type2,3,1,-0.1048,0.7075,1,2,7,3,0.1519,,,,,
EID_8902,F,31,3,Single,Lebanon,Operarions,Conceptual,6,1,66,1,2,7,type2,1,4,-0.9612,-0.4537,1,2,8,3,0.1531,,,,,
EID_9453,F,21,5,Married,Springfield,Human Resource Management,Conceptual,2,1,64,0,5,10,type2,4,3,-0.9612,1.8688,2,4,8,3,0.3332,,,,,
EID_20605,F,27,3,Married,Lebanon,Human Resource Management,Analytical,5,4,57,0,4,7,type3,1,4,-0.1048,0.7075,2,3,7,3,0.2213,,,,,
EID_16020,F,32,4,Married,Lebanon,R&D,Behavioral,7,3,45,0,3,8,type2,1,4,-0.9612,1.8688,1,2,8,3,0.1484,,,,,
EID_6335,M,32,4,Married,Washington,Logistics,Analytical,9,1,38,1,4,5,type2,2,4,-0.9612,-0.4537,2,4,7,3,0.639,,,,,
EID_1317,F,58,4,Married,Franklin,IT,Analytical,21,4,28,1,4,6,type3,3,3,0.7516,-1.615,1,2,8,2,0.0119,,,,,
EID_5575,F,43,4,Single,Franklin,Accounting and Finance,Behavioral,11,3,22,1,3,6,type4,2,1,0.7516,0.7075,2,5,6,3,0.1954,,,,,
EID_17433,F,31,3,Married,Springfield,Sales,Analytical,2,2,34,0,3,7,type3,3,3,-1.8176,-0.4537,2,2,8,1,0.3743,,,,,
EID_6238,F,60,1,Married,Springfield,Quality,Analytical,33,1,33,1,4,9,type2,3,3,,0.7075,2,3,7,1,0.1124,,,,,
EID_10734,F,26,1,Single,Franklin,Logistics,Conceptual,3,2,56,0,2,8,type3,1,3,-0.1048,0.7075,2,3,8,2,0.2167,,,,,
EID_7661,F,21,4,Single,Washington,IT,Analytical,2,1,45,1,3,5,type2,3,3,-0.1048,0.7075,2,3,7,3,0.1026,,,,,
EID_9281,F,25,1,Single,Springfield,IT,Analytical,6,3,64,1,3,2,type1,2,4,0.7516,-0.4537,2,4,5,4,0.0015,,,,,
EID_19259,M,52,4,Single,Franklin,Logistics,Behavioral,25,1,24,0,5,8,type2,,3,0.7516,-0.4537,2,4,7,5,0.2981,,,,,
EID_9544,M,57,3,Single,Springfield,Accounting and Finance,Analytical,31,1,46,2,3,5,type2,4,3,0.7516,0.7075,,2,8,3,0.0521,,,,,
EID_2572,F,25,4,Married,Springfield,Logistics,Analytical,6,4,74,1,3,5,type2,1,4,0.7516,-0.4537,,1,8,3,0.0318,,,,,
EID_12706,M,26,1,Married,Clinton,Sales,Conceptual,3,2,45,2,2,7,type2,4,3,-0.1048,0.7075,1,4,9,2,0.0297,,,,,
EID_20500,M,28,4,Married,Franklin,IT,Conceptual,6,1,66,0,2,5,type3,2,1,-0.1048,0.7075,,4,8,3,0.1508,,,,,
EID_19258,M,37,5,Married,Clinton,IT,Directive,14,4,22,1,1,5,type2,5,3,0.7516,0.7075,1,2,6,4,0.2246,,,,,
EID_15915,M,65,4,Married,Springfield,R&D,Directive,35,2,44,2,4,6,type3,3,3,-1.8176,0.7075,,3,8,4,0.1329,,,,,
EID_25265,M,44,2,Single,Clinton,Logistics,Behavioral,18,2,51,1,1,9,type2,1,3,1.6081,1.8688,2,4,5,4,0.0566,,,,,
EID_16567,M,25,3,Married,Washington,R&D,Analytical,6,1,73,1,3,8,type2,4,4,-1.8176,0.7075,2,2,8,3,0.1497,,,,,
EID_19553,F,37,5,Married,Franklin,Purchasing,Analytical,15,4,57,1,2,5,type2,1,4,1.6081,0.7075,2,3,8,3,0.1622,,,,,
EID_25403,F,42,5,Married,Springfield,Human Resource Management,Conceptual,4,4,34,0,4,2,type2,1,3,-1.8176,0.7075,3,5,8,3,0.0495,,,,,
EID_10354,F,55,4,Married,Washington,Human Resource Management,Analytical,29,3,59,2,4,7,type2,4,5,,-0.4537,,2,7,3,0.1895,,,,,
EID_19522,M,38,3,Single,Washington,Security,Analytical,16,3,21,1,5,5,type4,2,3,0.7516,-0.4537,2,3,8,4,0.0974,,,,,
EID_20132,F,26,4,Married,Lebanon,Production,Conceptual,3,2,61,1,2,6,type2,2,3,0.7516,1.8688,2,3,6,4,0.1873,,,,,
EID_3363,F,19,3,Married,Washington,Operarions,Behavioral,0,0,24,2,2,2,type2,2,3,-0.1048,0.7075,1,4,8,3,0.1586,,,,,
EID_15253,M,25,4,Married,Lebanon,Operarions,Behavioral,6,2,43,1,3,9,type3,4,1,-0.9612,-0.4537,1,2,5,3,0.224,,,,,
EID_8368,M,34,3,Single,Franklin,Sales,Behavioral,6,4,47,0,2,4,type4,1,3,0.7516,-1.615,2,4,8,3,0.9143,,,,,
EID_3883,M,37,3,Married,Washington,IT,Conceptual,10,3,46,0,3,10,type2,4,3,1.6081,-0.4537,2,3,8,5,0.0314,,,,,
EID_7323,F,47,4,Married,Clinton,R&D,Directive,20,1,71,1,3,10,type2,1,4,0.7516,-0.4537,2,3,5,3,0.0207,,,,,
EID_16203,F,36,4,Married,Clinton,Human Resource Management,Behavioral,13,1,51,1,5,9,type2,3,3,0.7516,0.7075,2,4,8,3,0.0454,,,,,
EID_9080,F,21,3,Single,Lebanon,Logistics,Behavioral,2,2,34,2,3,4,type2,3,2,-0.9612,-1.615,2,2,5,3,0.0582,,,,,
EID_12266,M,59,1,Single,Springfield,R&D,Conceptual,24,4,26,1,3,4,type2,3,2,0.7516,-0.4537,1,3,8,4,0.5295,,,,,
EID_13777,M,51,4,Married,Springfield,Sales,Behavioral,18,2,52,1,4,6,type2,1,3,-0.1048,0.7075,1,3,8,3,0.1581,,,,,
EID_24876,F,47,3,Married,Lebanon,IT,Directive,6,1,48,1,1,3,type2,2,3,,-0.4537,3,4,6,3,0.1673,,,,,
EID_11961,M,41,3,Married,Lebanon,IT,Directive,9,4,52,1,1,6,type3,1,2,,-0.4537,,2,7,3,0.0678,,,,,
EID_25871,M,36,3,Married,Springfield,Logistics,Behavioral,12,2,24,0,1,3,type2,3,3,0.7516,-0.4537,,4,8,5,0.4688,,,,,
EID_3563,M,30,4,Married,Lebanon,Sales,Analytical,6,1,34,1,4,9,type2,1,4,-0.9612,-0.4537,2,3,7,3,0.0758,,,,,
EID_3377,F,65,3,Married,Lebanon,Logistics,Behavioral,38,3,69,1,5,9,type2,3,3,0.7516,-0.4537,2,2,8,3,0.0899,,,,,
EID_19924,M,40,3,Married,Washington,IT,Analytical,14,1,51,1,3,6,type3,4,4,-0.9612,-0.4537,2,5,6,3,0.0514,,,,,
EID_4070,M,24,4,Married,Lebanon,Operarions,Directive,5,1,24,1,4,4,type3,4,5,-0.1048,-2.7762,2,3,8,3,0.0607,,,,,
EID_7727,M,25,2,Married,Franklin,R&D,Behavioral,6,3,33,1,2,5,type2,1,3,,0.7075,2,3,5,3,0.0976,,,,,
EID_2253,M,56,2,Married,Lebanon,Human Resource Management,Conceptual,33,2,24,1,3,8,type2,3,3,-0.1048,-0.4537,3,2,9,5,0.3726,,,,,
EID_5056,F,28,3,Married,Lebanon,IT,Conceptual,5,4,30,1,3,6,type2,3,3,0.7516,-0.4537,2,2,9,2,0.0561,,,,,
EID_16751,M,33,4,Married,Clinton,IT,Conceptual,9,2,24,2,4,5,type2,4,3,0.7516,-0.4537,2,5,7,4,0.1787,,,,,
EID_2105,M,47,1,Married,Lebanon,IT,Behavioral,22,4,62,1,3,5,type3,1,3,-1.8176,0.7075,2,3,7,3,0.1511,,,,,
EID_14078,F,22,3,Married,Lebanon,Human Resource Management,Behavioral,3,3,33,0,2,5,type2,1,3,1.6081,0.7075,2,3,6,5,0.0079,,,,,
EID_18779,F,43,4,Single,Franklin,Human Resource Management,Analytical,10,4,48,2,2,7,type2,2,4,-0.1048,-0.4537,2,2,7,3,0.0321,,,,,
EID_2218,M,56,4,Married,Franklin,Sales,Conceptual,29,1,61,2,4,7,type2,2,2,0.7516,-0.4537,2,4,8,3,0.239,,,,,
EID_6130,F,47,3,Married,Washington,IT,Directive,18,3,70,0,3,4,type2,2,4,-0.1048,-1.615,2,3,8,1,0.5773,,,,,
EID_21722,F,38,1,Married,Franklin,IT,Conceptual,16,3,36,1,3,4,type1,1,3,-0.9612,1.8688,2,2,7,1,0.2165,,,,,
EID_17748,M,22,4,Married,Springfield,Security,Directive,3,3,66,1,5,7,type2,3,5,0.7516,-1.615,2,3,6,3,0.1324,,,,,
EID_21322,M,61,1,Single,Lebanon,R&D,Directive,36,1,70,1,5,8,type1,3,3,-0.1048,0.7075,2,1,7,3,0.014,,,,,
EID_6016,M,32,3,Married,Washington,Sales,Conceptual,4,3,59,0,3,6,type2,1,1,-0.1048,0.7075,2,3,7,3,0.17,,,,,
EID_20480,M,23,1,Married,Springfield,Logistics,Directive,4,3,37,1,3,8,type2,2,3,1.6081,-1.615,2,5,8,3,0.0585,,,,,
EID_18843,M,26,3,Married,Franklin,Logistics,Directive,3,2,61,0,2,5,type2,3,3,0.7516,-0.4537,2,4,8,3,0.0104,,,,,
EID_7336,F,47,1,Married,Lebanon,Accounting and Finance,Analytical,10,4,27,2,3,5,type3,1,3,0.7516,0.7075,2,4,8,2,0.0291,,,,,
EID_4455,M,37,1,Single,Franklin,R&D,Directive,15,1,21,1,1,3,type2,4,5,,-0.4537,2,1,7,3,0.0686,,,,,
EID_15206,F,48,3,Married,Springfield,Marketing,Analytical,26,4,70,0,4,6,type2,2,4,0.7516,-0.4537,2,4,7,4,0.2669,,,,,
EID_15582,F,26,3,Married,Lebanon,Logistics,Conceptual,4,4,51,1,3,5,type2,4,2,-0.1048,0.7075,,2,5,3,0.1323,,,,,
EID_22381,F,35,4,Single,Franklin,Logistics,Directive,6,1,50,1,2,7,type2,4,4,-0.1048,-0.4537,2,4,8,5,0.2597,,,,,
EID_22606,M,32,3,Single,Franklin,IT,Directive,5,4,48,1,1,3,type2,3,2,-0.9612,-0.4537,3,3,7,5,0.142,,,,,
EID_12159,F,45,2,Married,Washington,IT,Directive,14,4,67,0,3,7,type3,1,3,0.7516,-0.4537,,3,9,3,0.0902,,,,,
EID_10027,M,31,3,Single,Washington,Logistics,Directive,5,2,35,1,2,8,type3,1,3,-1.8176,0.7075,2,1,9,3,0.0354,,,,,
EID_4107,M,45,4,Married,Clinton,IT,Conceptual,7,1,65,1,2,5,type3,3,3,-0.9612,-0.4537,1,2,8,3,0.0819,,,,,
EID_18932,M,46,4,Single,Clinton,Purchasing,Behavioral,15,4,73,0,3,8,type3,3,3,0.7516,-0.4537,3,1,5,3,0.1739,,,,,
EID_1321,F,60,5,Single,Lebanon,Human Resource Management,Conceptual,22,1,66,1,4,7,type3,1,3,-0.1048,-0.4537,2,4,9,5,0.0547,,,,,
EID_7759,F,31,1,Married,Lebanon,Operarions,Behavioral,3,3,21,1,3,9,type0,3,4,0.7516,0.7075,2,3,7,3,0.2683,,,,,
EID_21961,F,49,2,Married,Franklin,Production,Behavioral,23,4,20,0,2,8,type3,2,4,0.7516,0.7075,2,3,6,3,0.0161,,,,,
EID_15289,F,20,3,Married,Springfield,IT,Behavioral,1,1,21,0,2,1,type3,3,3,0.7516,-0.4537,1,3,7,5,0.2111,,,,,
EID_23069,F,23,5,Married,Franklin,Sales,Analytical,4,1,56,1,4,4,type2,2,3,,1.8688,2,2,8,4,0.2454,,,,,
EID_17187,M,52,3,Married,Lebanon,Operarions,Analytical,18,3,62,2,3,2,type2,1,3,1.6081,-0.4537,2,3,8,5,0.1726,,,,,
EID_25372,F,23,3,Married,Lebanon,Logistics,Conceptual,4,3,50,1,3,7,type0,4,3,0.7516,0.7075,2,3,7,3,0.1715,,,,,
EID_9787,F,38,5,Married,Springfield,R&D,Conceptual,10,3,39,1,3,8,type3,3,3,-0.9612,0.7075,,3,5,3,0.017,,,,,
EID_9797,F,26,3,Married,Lebanon,Human Resource Management,Conceptual,4,2,46,0,4,5,type3,4,3,-1.8176,-0.4537,2,5,7,5,0.0942,,,,,
EID_10831,F,47,1,Single,Springfield,Logistics,Directive,9,3,29,2,3,1,type3,3,3,-0.1048,1.8688,,4,7,3,0.0779,,,,,
EID_24620,F,39,4,Single,Franklin,Logistics,Directive,14,3,41,0,4,5,type2,2,4,-0.1048,-0.4537,2,2,7,3,0.1002,,,,,
EID_8715,F,38,4,Married,Springfield,Operarions,Analytical,6,1,44,2,5,8,type2,3,4,1.6081,1.8688,2,1,6,3,0.0887,,,,,
EID_13459,M,33,5,Married,Lebanon,Human Resource Management,Analytical,7,3,58,0,3,9,type3,2,4,0.7516,1.8688,1,2,7,2,0.2794,,,,,
EID_14031,F,26,2,Married,Lebanon,Sales,Behavioral,3,2,50,0,2,8,type2,1,4,-1.8176,0.7075,2,2,7,2,0.0073,,,,,
EID_14541,F,42,3,Married,Lebanon,Accounting and Finance,Analytical,7,3,64,0,2,2,type3,1,3,-0.1048,-0.4537,2,4,8,1,0.0071,,,,,
EID_12395,M,45,1,Married,Springfield,IT,Conceptual,19,3,41,0,1,2,type3,3,1,0.7516,0.7075,1,3,5,4,0.0869,,,,,
EID_7150,F,58,2,Married,Springfield,Logistics,Directive,4,2,34,1,3,8,type2,3,3,-0.1048,-0.4537,3,2,6,3,0.1099,,,,,
EID_14422,F,22,4,Single,Springfield,Accounting and Finance,Conceptual,3,1,44,2,4,1,type3,2,2,0.7516,0.7075,2,1,5,3,0.1468,,,,,
EID_19060,F,20,1,Married,Clinton,IT,Directive,1,1,43,1,4,4,type3,1,3,0.7516,-1.615,2,4,8,3,0.0948,,,,,
EID_9338,F,19,2,Single,Springfield,R&D,Behavioral,0,0,49,0,3,4,type2,1,3,-1.8176,0.7075,2,3,8,3,0.2516,,,,,
EID_21042,F,23,4,Married,Lebanon,Marketing,Directive,4,1,39,1,3,7,type2,1,3,-0.1048,-0.4537,,3,7,5,0.4263,,,,,
EID_8011,M,59,3,Married,Franklin,Sales,Directive,20,3,73,0,4,5,type2,1,2,0.7516,0.7075,2,4,8,4,0.1133,,,,,
EID_8102,F,47,3,Married,Franklin,Sales,Directive,15,3,38,1,2,9,type3,3,3,0.7516,0.7075,2,2,6,4,0.0969,,,,,
EID_11068,F,20,1,Married,Springfield,Logistics,Analytical,1,1,50,2,3,7,type2,3,3,0.7516,-0.4537,1,3,8,5,0.014,,,,,
EID_15461,F,39,4,Single,Clinton,R&D,Directive,14,3,69,1,4,6,type3,1,3,-0.1048,0.7075,1,3,6,3,0.2465,,,,,
EID_18509,F,35,4,Married,Lebanon,R&D,Behavioral,10,4,70,1,4,6,type4,3,4,-0.9612,-0.4537,,3,8,3,0.1056,,,,,
EID_5796,F,58,4,Married,Franklin,Sales,Conceptual,22,4,54,1,4,2,type2,3,3,,-0.4537,2,1,8,3,0.062,,,,,
EID_19905,F,64,5,Single,Lebanon,Human Resource Management,Behavioral,32,3,49,2,3,3,type2,2,4,0.7516,0.7075,2,1,7,3,0.1491,,,,,
EID_21609,F,45,5,Married,Washington,Logistics,Conceptual,10,3,28,1,5,6,type3,3,3,-0.1048,0.7075,2,3,8,5,0.187,,,,,
EID_14873,M,52,1,Single,Washington,Logistics,Conceptual,26,4,60,1,4,9,type3,2,3,0.7516,-0.4537,2,1,8,4,0.102,,,,,
EID_8033,M,61,3,Single,Lebanon,Operarions,Directive,36,1,73,2,2,5,type3,1,4,-1.8176,0.7075,2,4,6,3,0.2554,,,,,
EID_21354,M,55,5,Single,Franklin,Logistics,Behavioral,25,4,51,0,3,6,type2,2,3,-0.1048,0.7075,2,3,8,1,0.133,,,,,
EID_16377,F,21,3,Married,Clinton,Sales,Behavioral,2,2,59,1,5,9,type3,3,2,-0.1048,-0.4537,1,3,5,3,0.2513,,,,,
EID_10566,F,23,3,Married,Lebanon,Sales,Behavioral,4,4,20,1,3,10,type2,2,4,0.7516,-0.4537,2,3,9,3,0.0202,,,,,
EID_4791,F,19,3,Single,Franklin,R&D,Conceptual,0,0,23,2,3,7,type3,3,3,0.7516,-0.4537,2,3,8,3,0.6712,,,,,
EID_20944,F,46,3,Married,Franklin,R&D,Analytical,12,1,28,1,3,5,type2,4,3,-0.9612,-0.4537,1,2,5,5,0.1813,,,,,
EID_24913,F,28,5,Married,Washington,Sales,Analytical,6,2,67,0,5,4,type2,1,3,0.7516,-0.4537,2,2,5,4,0.3221,,,,,
EID_3868,F,59,5,Married,Franklin,Purchasing,Conceptual,21,3,37,1,3,8,type2,2,3,0.7516,1.8688,3,2,8,2,0.23,,,,,
EID_10611,F,61,3,Married,Franklin,Accounting and Finance,Behavioral,30,4,40,0,2,7,type3,3,3,0.7516,-0.4537,2,4,5,3,0.2553,,,,,
EID_21702,F,47,1,Single,Washington,Accounting and Finance,Conceptual,5,4,47,1,5,8,type2,2,5,-0.1048,-0.4537,3,1,6,2,0.7177,,,,,
EID_9472,M,59,4,Single,Lebanon,Logistics,Analytical,27,1,46,1,5,7,type3,3,3,-0.1048,-1.615,3,2,5,5,0.1125,,,,,
EID_10746,M,39,2,Married,Washington,Purchasing,Analytical,12,4,71,1,3,7,type2,1,4,-0.1048,-0.4537,2,2,6,3,0.0578,,,,,
EID_17717,F,34,4,Single,Franklin,Logistics,Analytical,9,2,58,0,4,7,type2,2,3,0.7516,-0.4537,3,3,7,2,0.5313,,,,,
EID_18535,F,26,3,Married,Clinton,Logistics,Directive,4,1,36,0,1,7,type2,3,4,,-0.4537,2,3,5,3,0.0284,,,,,
EID_23706,M,60,5,Married,Springfield,Operarions,Directive,34,4,41,1,4,8,type2,2,3,-1.8176,-0.4537,2,3,6,4,0.0711,,,,,
EID_7039,M,53,3,Married,Franklin,Accounting and Finance,Analytical,18,4,31,1,1,8,type2,3,3,1.6081,0.7075,2,3,6,4,0.1719,,,,,
EID_23797,F,64,1,Single,Franklin,Operarions,Directive,37,1,69,0,4,6,type3,4,4,,-0.4537,2,2,7,4,0.0313,,,,,
EID_1574,M,56,3,Married,Lebanon,IT,Directive,19,1,44,1,4,1,type2,1,3,,0.7075,2,2,7,2,0.1166,,,,,
EID_5931,F,49,3,Single,Franklin,IT,Conceptual,13,2,21,1,3,4,type2,3,4,0.7516,-0.4537,2,4,8,3,0.1998,,,,,
EID_6468,M,19,4,Married,Lebanon,Human Resource Management,Behavioral,0,0,60,1,1,7,type3,1,3,1.6081,0.7075,3,1,6,1,0.2466,,,,,
EID_15805,F,26,3,Single,Lebanon,Marketing,Directive,3,2,58,1,3,4,type3,4,3,-0.1048,0.7075,2,4,8,5,0.0646,,,,,
EID_2988,M,54,3,Single,Lebanon,Logistics,Analytical,30,3,36,1,5,8,type2,1,4,-0.9612,-0.4537,2,2,8,2,0.0487,,,,,
EID_21966,M,47,2,Married,Washington,Sales,Behavioral,23,3,40,2,1,4,type3,2,2,0.7516,-2.7762,1,2,6,3,0.3543,,,,,
